source_compound_id,preferred_name,smiles_canonical,inchikey,chembl_molecule_type,chembl_max_phase,chembl_black_box_warning,chembl_natural_product,mw_band,chembl_mw_freebase,background_source_note,canonical_smiles_rdkit,inchikey_rdkit,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
CHEMBL275161,CHEMBL275161,COP(=O)(CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C,UXUPWFYAPNLWFD-IXLHQTAOSA-N,Small molecule,,0,0,900-1300,969.22,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COP(=O)(CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C,UXUPWFYAPNLWFD-IXLHQTAOSA-N,C49H69N4O10PS2,O=C(CCc1cccc2ccccc12)NCC(=O)NC[PH](=O)CNC(=O)CNC(=O)CCc1cccc2ccccc12,58,968.419273038,969.2169999999999,6.790700000000006,263.53589999999934,210.97999999999996,4,10,21,66,17,4,4,0,0.5102040816326531,0,4,4,0
CHEMBL273880,CHEMBL273880,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)CC[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,RJGYFDISIBJKFO-UZLGZYMTSA-N,Small molecule,,0,0,900-1300,1194.40,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)CC[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,RJGYFDISIBJKFO-UZLGZYMTSA-N,C61H83N11O14,O=C1CCCC(=O)N[C@H](Cc2ccccc2)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NCC(=O)NCCc2ccccc2)CCCCN1,110,1193.612096336,1194.3980000000001,2.609000000000008,317.2240000000003,387.5399999999999,13,13,24,86,25,5,4,1,0.4918032786885246,0,8,8,0
CHEMBL437661,CHEMBL437661,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)[C@H](NC(=O)OC(C)(C)C)CCC(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(N)=O,QYGITTKALAXEFT-XDPRFSKJSA-N,Small molecule,,0,0,900-1300,1194.40,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)[C@H](NC(=O)OC(C)(C)C)CCC(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(N)=O,QYGITTKALAXEFT-XDPRFSKJSA-N,C61H83N11O14,O=C1CCCC(=O)N[C@H](Cc2ccccc2)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NCC(=O)NCCc2ccccc2)CCCCN1,111,1193.612096336,1194.398,2.609000000000008,317.2240000000003,387.5399999999999,13,13,24,86,25,5,4,1,0.4918032786885246,0,8,8,0
CHEMBL440259,CHEMBL440259,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NLVKBXFAISROGJ-LMZFJFGWSA-N,Protein,,0,0,900-1300,1292.48,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NLVKBXFAISROGJ-LMZFJFGWSA-N,C61H85N11O18S,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NCCc1ccccc1,85,1291.57947588,1292.4770000000005,1.9984999999999964,331.41630000000055,465.1299999999999,14,16,39,91,30,4,4,0,0.4918032786885246,0,8,8,0
CHEMBL386304,CHEMBL386304,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NLVKBXFAISROGJ-XJIZABAQSA-N,Protein,,0,0,900-1300,1292.48,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NLVKBXFAISROGJ-XJIZABAQSA-N,C61H85N11O18S,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NCCc1ccccc1,85,1291.57947588,1292.4770000000005,1.9984999999999964,331.41630000000055,465.1299999999999,14,16,39,91,30,4,4,0,0.4918032786885246,0,8,8,0
CHEMBL216831,CHEMBL216831,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,JFEDUJOXWDESON-LMZFJFGWSA-N,Protein,,0,0,900-1300,1277.46,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,JFEDUJOXWDESON-LMZFJFGWSA-N,C61H84N10O18S,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NCCc1ccccc1,80,1276.5685768480002,1277.4620000000007,3.0597000000000074,328.03590000000054,439.10999999999984,13,15,38,90,29,4,4,0,0.4918032786885246,0,8,8,0
CHEMBL386403,CHEMBL386403,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(=O)CCc3cccc(C(=O)c4ccccc4)c3)C3=C(C)C(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C,PJLNVZZIOMCUEB-JGWFEUSGSA-N,Small molecule,,0,0,900-1300,1048.15,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(=O)CCc3cccc(C(=O)c4ccccc4)c3)C3=C(C)C(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C,PJLNVZZIOMCUEB-JGWFEUSGSA-N,C61H61NO15,O=C(C[C@@H](NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(C1)[C@@H](OC(=O)c1ccccc1)C1C(CC[C@H]3OCC13)C(=O)[C@@H]2OC(=O)CCc1cccc(C(=O)c2ccccc2)c1,101,1047.4041202520002,1048.151,6.579600000000006,276.6535999999997,238.35999999999999,4,15,15,77,16,9,5,4,0.36065573770491804,0,11,9,2
CHEMBL386404,CHEMBL386404,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OC(=O)CCc1cccc(C(=O)c2ccccc2)c1,ANGWJMYUKHAWTF-NAUNINLVSA-N,Small molecule,,0,0,900-1300,1090.19,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OC(=O)CCc1cccc(C(=O)c2ccccc2)c1,ANGWJMYUKHAWTF-NAUNINLVSA-N,C63H63NO16,O=C(C[C@@H](NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3C(C4CO[C@@H]4C[C@@H]3OC(=O)CCc3cccc(C(=O)c4ccccc4)c3)[C@H](OC(=O)c3ccccc3)C(C2)C1,102,1089.4146849360002,1090.1879999999999,7.150400000000009,286.2008,244.42999999999995,3,16,16,80,17,9,5,4,0.36507936507936506,0,11,9,2
CHEMBL386617,CHEMBL386617,CC(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@@H]2C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@H](CCC(=O)O)NC1=O,FMZPUKORONKIFF-DTOBWKGJSA-N,Protein,,0,0,900-1300,1244.47,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@@H]2C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@H](CCC(=O)O)NC1=O,FMZPUKORONKIFF-DTOBWKGJSA-N,C56H77N17O12S2,O=C1CCSSC[C@@H](C(=O)NCC(=O)N2CCCC2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC(=O)CN1,115,1243.5379029039996,1244.4730000000002,-2.2641000000000195,324.09140000000036,468.3899999999998,15,16,22,87,31,6,4,2,0.48214285714285715,0,9,9,0
CHEMBL384731,CHEMBL384731,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,RJGYFDISIBJKFO-FHYJZJLOSA-N,Small molecule,,0,0,900-1300,1194.40,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,RJGYFDISIBJKFO-FHYJZJLOSA-N,C61H83N11O14,O=C1CCCC(=O)N[C@H](Cc2ccccc2)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NCC(=O)NCCc2ccccc2)CCCCN1,110,1193.612096336,1194.3980000000001,2.609000000000008,317.2240000000003,387.5399999999999,13,13,24,86,25,5,4,1,0.4918032786885246,0,8,8,0
CHEMBL274912,CHEMBL274912,CC(C)[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(=O)NCP(N)(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C,RGJGTGONJWNCDD-VNXDFUDDSA-N,Small molecule,,0,0,900-1300,954.21,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(C)[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(=O)NCP(N)(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C,RGJGTGONJWNCDD-VNXDFUDDSA-N,C48H68N5O9PS2,O=C(CCc1cccc2ccccc12)NCC(=O)NC[PH](=O)CNC(=O)CNC(=O)CCc1cccc2ccccc12,55,953.419607386,954.2059999999999,6.103000000000009,260.71429999999935,227.76999999999998,5,9,20,65,17,4,4,0,0.5,0,4,4,0
CHEMBL264129,CHEMBL264129,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,HHORBMLOFLRKGZ-UHFFFAOYSA-N,Small molecule,,0,0,900-1300,1020.92,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,HHORBMLOFLRKGZ-UHFFFAOYSA-N,C62H98ClNO8,O=C(c1ccccc1)n1ccc2ccccc21,63,1019.6980967759999,1020.9179999999994,17.924319999999973,297.46949999999987,110.13000000000001,0,8,45,72,10,3,3,0,0.7096774193548387,0,0,0,0
CHEMBL265297,CHEMBL265297,COc1ccc2c(c1)c(CC(=O)OCC(COC(=O)Cc1c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc13)OC(=O)Cc1c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc13)c(C)n2C(=O)c1ccc(Cl)cc1,UXHJVNJFBPJIQS-UHFFFAOYSA-N,Small molecule,,0,0,900-1300,1111.43,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1ccc2c(c1)c(CC(=O)OCC(COC(=O)Cc1c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc13)OC(=O)Cc1c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc13)c(C)n2C(=O)c1ccc(Cl)cc1,UXHJVNJFBPJIQS-UHFFFAOYSA-N,C60H50Cl3N3O12,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)OCC(COC(=O)Cc1cn(C(=O)c2ccccc2)c2ccccc12)OC(=O)Cc1cn(C(=O)c2ccccc2)c2ccccc12,54,1109.2460070800003,1111.4279999999997,11.553559999999987,296.1325000000003,172.59,0,12,17,78,18,9,9,0,0.2,0,0,0,0
CHEMBL266306,CHEMBL266306,CC(C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,OFEYYJRLFHSIBC-FREYHWRISA-N,Protein,,0,0,1300-2200,1574.97,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,OFEYYJRLFHSIBC-FREYHWRISA-N,C67H111N23O15S3,O=C(CCc1ccccc1)NCCc1ccccc1,81,1573.7792128519995,1574.9720000000011,-7.21899999999998,414.05280000000056,662.4699999999999,25,23,52,108,41,2,2,0,0.582089552238806,0,12,12,0
CHEMBL439178,CHEMBL439178,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,BXCFFBJMEVBHHX-QVYISQEJSA-N,Small molecule,,0,0,1300-2200,1958.13,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,BXCFFBJMEVBHHX-QVYISQEJSA-N,C85H128N20O31S,O=C(CNC(=O)CNC(=O)NNC(=O)[C@H]1CCCN1)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12,127,1956.8775083159985,1958.1350000000011,-7.87049999999997,483.5963000000012,801.5400000000001,28,29,58,137,52,4,3,1,0.5882352941176471,0,18,18,0
CHEMBL414772,CHEMBL414772,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,HLMMOZRVJBOROE-GRZMLTLNSA-N,Small molecule,,0,0,1300-2200,1916.10,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,HLMMOZRVJBOROE-GRZMLTLNSA-N,C83H126N20O30S,O=C(CNC(=O)CNC(=O)NNC(=O)[C@H]1CCCN1)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12,128,1914.8669436319988,1916.0980000000009,-8.047899999999977,473.9670000000011,798.46,28,29,57,134,51,4,3,1,0.5903614457831325,0,18,18,0
CHEMBL406172,CHEMBL406172,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,FGGKNQBFBQZFPS-SKNWQNFNSA-N,Small molecule,,0,0,1300-2200,1741.94,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,FGGKNQBFBQZFPS-SKNWQNFNSA-N,C77H116N18O26S,O=C(CNC(=O)CNC(=O)NNC(=O)[C@H]1CCCN1)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12,127,1740.8028868319993,1741.9420000000007,-5.695599999999998,435.801300000001,685.81,24,25,51,122,45,4,3,1,0.5844155844155844,0,15,15,0
CHEMBL386440,CHEMBL386440,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)NNC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,FEWKZOYDUBIDBC-FXCBUWCLSA-N,Small molecule,,0,0,1300-2200,1916.05,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)NNC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,FEWKZOYDUBIDBC-FXCBUWCLSA-N,C82H122N20O31S,O=C(CNC(=O)CNC(=O)NNC(=O)[C@H]1CCCN1)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12,119,1914.830558123999,1916.054000000001,-8.992899999999972,469.735000000001,810.33,29,29,56,134,52,4,3,1,0.573170731707317,0,18,18,0
CHEMBL428276,CHEMBL428276,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](C)O)[C@@H](C)CC,RJIICOGGNWIKON-PIJSUOSGSA-N,Protein,,0,0,1300-2200,1904.21,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](C)O)[C@@H](C)CC,RJIICOGGNWIKON-PIJSUOSGSA-N,C85H138N28O22,O=C(CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1c[nH]cn1)NCCc1ccccc1,95,1903.0540480559991,1904.2130000000009,-8.072999999999931,492.787100000001,859.6999999999999,29,26,62,135,50,3,3,0,0.5882352941176471,0,18,18,0
