dataset_version,pretraining_compound_id,source_compound_id,compound_name,pretraining_source_class,pretraining_binary_label,label_confidence,sample_weight,background_subtype,compound_family,mw_band,canonical_smiles_rdkit,inchikey,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
fks_pretraining_dataset_v0_1,BG-CHEMBL-0177,CHEMBL385851,CHEMBL385851,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CC(C)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)[C@@H](O)NC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC1=O)C(=O)N32,ZMRHQLPWCJWFDB-GQJOWJQCSA-N,C42H67N15O16S,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1)C(=O)N32,85,1069.461092064,1070.1539999999995,-8.906800000000006,257.4068999999996,482.5699999999998,16,17,9,74,32,3,0,3,0.6666666666666666,0,10,10,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0178,CHEMBL6559,CHEMBL6559,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCC(=O)N(CCC)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C,DSBXGLAVDUCRMF-UQOQARLLSA-N,C41H67N9O16,C1CCNC1,70,941.470577064,942.034,-2.517000000000004,229.78009999999938,376.44999999999993,11,13,27,66,25,1,0,1,0.7073170731707317,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0179,CHEMBL266539,CHEMBL266539,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CC,VECKYAOVFWFPNG-SZVPTALDSA-N,C40H65N9O16,C1CCNC1,70,927.454927,928.007,-2.9071000000000016,225.16309999999942,376.44999999999993,11,13,26,65,25,1,0,1,0.7,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0180,CHEMBL414009,CHEMBL414009,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(C)=O,KHINHXDZGSRHNV-UGPCQSEYSA-N,C39H63N9O16,C1CCNC1,68,913.4392769359999,913.98,-3.297200000000003,220.54609999999946,376.44999999999993,11,13,25,64,25,1,0,1,0.6923076923076923,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0181,CHEMBL6507,CHEMBL6507,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)C(F)(F)F,LEXSMYYWVPCLMI-YCSLXHCLSA-N,C39H60F3N9O16,C1CCNC1,73,967.4110115,967.9500000000002,-2.754800000000002,220.9270999999995,376.44999999999993,11,13,25,67,28,1,0,1,0.6923076923076923,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0182,CHEMBL428313,CHEMBL428313,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)S(=O)(=O)CCl,JJCJTZCVGHMDIT-ZYZBBMSPSA-N,C38H62ClN9O17S,C1CCNC1,74,983.3672902040001,984.48,-3.3176000000000014,229.50489999999948,393.5199999999999,11,14,28,66,28,1,0,1,0.7105263157894737,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0183,CHEMBL414008,CHEMBL414008,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl,SWYHBWPZVINSGA-QMFQWXHFSA-N,C39H59Cl4N9O17,C1CCNC1,77,1065.2783021480002,1067.759,-1.1620999999999915,241.66009999999957,385.67999999999995,11,14,25,69,30,1,0,1,0.6923076923076923,0,9,8,1
fks_pretraining_dataset_v0_1,BG-CHEMBL-0184,CHEMBL438993,CHEMBL438993,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,OLILGIWITNAURN-NCZOIPPDSA-N,C43H62N10O19,O=C(NNC(=O)[C@H]1CCCN1)Oc1ccccc1,84,1022.4192697640001,1023.0200000000001,-2.1266000000000016,244.36849999999947,428.81999999999994,11,16,26,72,29,2,1,1,0.5813953488372093,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0185,CHEMBL216130,CHEMBL216130,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,SDPKJSTYXVTUGF-CHBIXXAASA-N,C44H63N11O20,O=C(NNC(=O)[C@H]1CCCN1)c1ccccc1,83,1065.425083416,1066.0449999999998,-2.186900000000003,253.94639999999941,462.7299999999999,11,17,28,75,31,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0186,CHEMBL441890,CHEMBL441890,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(N)=O,SIFSODAWEKAOQQ-QAHOUDLISA-N,C41H69N11O16S,C1CCNC1,80,1003.4644461280001,1004.1309999999997,-4.398000000000011,244.6161999999995,414.4999999999999,13,15,29,69,28,1,0,1,0.7073170731707317,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0187,CHEMBL267165,CHEMBL267165,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCCC(=O)N(CCC)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C,MJWLGFOPOTZIDL-JKPMNOKBSA-N,C42H69N9O16,C1CCNC1,72,955.4862271280001,956.061,-2.1269000000000053,234.39709999999934,376.44999999999993,11,13,28,67,25,1,0,1,0.7142857142857143,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0188,CHEMBL384261,CHEMBL384261,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc([N+](=O)[O-])cc1,LNKSYCFGGZFXOF-SNXMAQIISA-N,C44H64N10O18,O=C(NNC(=O)[C@H]1CCCN1)c1ccccc1,83,1020.440005208,1021.048,-2.095100000000004,247.2919999999994,419.5899999999999,11,15,27,72,28,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0189,CHEMBL267166,CHEMBL267166,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)C(=O)OCC,RVVJADZROFIWOK-POVHYMBBSA-N,C41H65N9O18,C1CCNC1,73,971.4447562400001,972.016,-3.754000000000005,231.50509999999946,402.74999999999994,11,15,26,68,27,1,0,1,0.6829268292682927,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0190,CHEMBL6679,CHEMBL6679,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CBr,JVVKFOUHRHSJLO-UVTIEPFQSA-N,C39H62BrN9O16,C1CCNC1,72,991.3497890040001,992.876,-2.922200000000002,228.66609999999946,376.44999999999993,11,13,26,65,26,1,0,1,0.6923076923076923,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0191,CHEMBL217439,CHEMBL217439,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(C#N)cc1,NTEASMVUUJNOFR-OAHAANARSA-N,C45H64N10O16,O=C(NNC(=O)[C@H]1CCCN1)c1ccccc1,82,1000.4501759679999,1001.0609999999999,-2.131620000000005,245.3525999999994,400.23999999999995,11,14,26,71,26,2,1,1,0.5777777777777777,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0192,CHEMBL263697,CHEMBL263697,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1c(F)c(F)c(F)c(F)c1F,HFPPEKKPSWSCMJ-PCCNZKBJSA-N,C44H60F5N9O16,O=C(NNC(=O)[C@H]1CCCN1)c1ccccc1,75,1065.40781794,1066.001,-1.3077999999999999,240.42759999999953,376.44999999999993,11,13,26,74,30,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0193,CHEMBL413721,CHEMBL413721,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,NTJKCURZLVYWGQ-CHBIXXAASA-N,C46H63F6N9O16,O=C(NNC(=O)[C@H]1CCCN1)c1ccccc1,82,1111.429696256,1112.0450000000003,0.034299999999999775,250.6415999999994,376.44999999999993,11,13,26,77,31,2,1,1,0.6086956521739131,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0194,CHEMBL216755,CHEMBL216755,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl,YTZPTXBHHHROKG-KJDAPUDISA-N,C40H61Cl4N9O17,C1CCNC1,78,1079.293952212,1081.786,-0.7719999999999918,246.27709999999954,385.67999999999995,11,14,26,70,30,1,0,1,0.7,0,9,8,1
fks_pretraining_dataset_v0_1,BG-CHEMBL-0195,CHEMBL6751,CHEMBL6751,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCC(Cl)(Cl)Cl,LCMDIWJJNRUJBV-ZYZBBMSPSA-N,C40H62Cl3N9O17,C1CCNC1,76,1045.332924564,1047.341,-1.336899999999996,241.50309999999953,385.67999999999995,11,14,26,69,29,1,0,1,0.7,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0196,CHEMBL268628,CHEMBL268628,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CCl,BBCTXECQSODUJA-UVTIEPFQSA-N,C39H62ClN9O16,C1CCNC1,72,947.4003045840001,948.425,-3.0783000000000005,225.59209999999948,376.44999999999993,11,13,26,65,26,1,0,1,0.6923076923076923,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0197,CHEMBL262528,CHEMBL262528,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1,NRDWCPRAYPDIAV-PFPONLIYSA-N,C44H65N9O17,O=C(NNC(=O)[C@H]1CCCN1)Oc1ccccc1,78,991.44984162,992.0500000000001,-1.6447000000000036,242.33109999999942,385.67999999999995,11,14,26,70,26,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0198,CHEMBL413262,CHEMBL413262,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc(Cl)cc1,OUSIUPACNLAOCH-SNXMAQIISA-N,C44H64ClN9O17,O=C(NNC(=O)[C@H]1CCCN1)Oc1ccccc1,81,1025.410869268,1026.4950000000001,-0.9913000000000001,247.34109999999944,385.67999999999995,11,14,26,71,27,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0199,CHEMBL387089,CHEMBL387089,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1[N+](=O)[O-],MKQSTFVMNIZSOJ-MQQAQDHQSA-N,C44H64N10O19,O=C(NNC(=O)[C@H]1CCCN1)Oc1ccccc1,85,1036.4349198280001,1037.047,-1.7365000000000028,248.98549999999943,428.81999999999994,11,16,27,73,29,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0200,CHEMBL263608,CHEMBL263608,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,MQBSPHKUEZQPIL-SNXMAQIISA-N,C44H64N10O19,O=C(NNC(=O)[C@H]1CCCN1)Oc1ccccc1,85,1036.4349198280001,1037.047,-1.7365000000000028,248.98549999999943,428.81999999999994,11,16,27,73,29,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0201,CHEMBL384532,CHEMBL384532,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(C)(C)C(Cl)(Cl)Cl,ZRRBFQWDNYWGBK-POVHYMBBSA-N,C42H66Cl3N9O17,C1CCNC1,78,1073.364224692,1075.395,-0.5582999999999947,250.71509999999947,385.67999999999995,11,14,26,71,29,1,0,1,0.7142857142857143,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0202,CHEMBL6738,CHEMBL6738,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,VTYMYWVZWBJVJC-FAFZIYIWSA-N,C40H59N9O16,O=C(NNC(=O)[C@H]1CCCN1)Oc1ccccc1,85,921.4079768080001,921.9590000000001,-0.6959999999999951,224.8019999999995,362.41999999999996,9,14,23,65,25,2,1,1,0.6,0,7,7,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0203,CHEMBL425625,CHEMBL425625,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCC(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,ILAIPXWMUKVTHN-YEWDDXQUSA-N,C45H65N9O19,O=C(CNC(=O)[C@H]1CCCN1)Oc1ccccc1,82,1035.4396708600002,1036.0590000000002,-1.788200000000003,250.2954999999994,425.58,11,16,29,73,28,2,1,1,0.6,0,9,8,1
fks_pretraining_dataset_v0_1,BG-CHEMBL-0204,CHEMBL386851,CHEMBL386851,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(-c2ccccc2)cc1,YEFHNGFTBDKXBC-FZIRJUHISA-N,C50H69N9O16,O=C(NNC(=O)[C@H]1CCCN1)c1ccc(-c2ccccc2)cc1,79,1051.4862271279999,1052.1490000000001,-0.3363000000000045,266.0735999999996,376.44999999999993,11,13,27,75,25,3,2,1,0.52,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0205,CHEMBL383935,CHEMBL383935,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(/N=N\c2ccc([N+](=O)[O-])cc2)cc1,QTBBQYWWGOKLHG-VGFMVZORSA-N,C50H68N12O18,O=C(NNC(=O)[C@H]1CCCN1)c1ccc(/N=N\c2ccccc2)cc1,89,1124.477453336,1125.16,0.3202999999999989,277.9099999999999,444.30999999999995,11,17,29,80,30,3,2,1,0.52,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0206,CHEMBL426151,CHEMBL426151,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(S(=O)(=O)F)cc1,QXULOGYJVMSJSZ-SNXMAQIISA-N,C44H64FN9O18S,O=C(NNC(=O)[C@H]1CCCN1)c1ccccc1,82,1057.4074054280002,1058.106,-2.3451000000000057,248.93139999999943,410.5899999999999,11,15,27,73,29,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0207,CHEMBL268413,CHEMBL268413,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)[C@@H](Cl)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,FWDRIGJFHRDFQZ-FDGPNNKWSA-N,C40H43ClN2O18S,O=C(N[C@@H]1CCO[C@@H](O[C@H]2CCCc3cc4c(cc32)C(=O)c2ccccc2C4=O)C1)OCC1=CN2C(=O)C[C@@H]2S(=O)(=O)C1,107,906.1920112160001,907.3000000000001,0.5687000000000015,208.9834999999996,299.13,6,18,9,62,22,7,2,5,0.5,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0208,CHEMBL216753,CHEMBL216753,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccccc1,BWPMQPICHWVGBM-PFPONLIYSA-N,C44H65N9O16S,O=C(NNC(=O)[C@H]1CCCN1)Sc1ccccc1,79,1007.426998,1008.118,-0.9314000000000029,247.56009999999944,376.44999999999993,11,14,26,70,26,2,1,1,0.5909090909090909,0,8,8,0
fks_pretraining_dataset_v0_1,BG-CHEMBL-0209,CHEMBL384151,CHEMBL384151,background_chembl_property_stratified_decoy,0,background_decoy,0.55,chembl_property_stratified_decoy,chembl_general_background,900-1300,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccc(Cl)cc1,VULRHKJVSPXIMU-SNXMAQIISA-N,C44H64ClN9O16S,O=C(NNC(=O)[C@H]1CCCN1)Sc1ccccc1,82,1041.388025648,1042.563,-0.27799999999999936,252.57009999999946,376.44999999999993,11,14,26,71,27,2,1,1,0.5909090909090909,0,8,8,0
